ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
rambharat,2,4.500,90.0
adheres,2,4.600,92.0
enforced,2,4.600,92.0
interhall,2,4.900,98.0
kan,3,5.000,100.0
territories,1,5.000,100.0
kasturia,2,5.000,100.0
asjad,2,5.000,100.0
acers,2,4.900,98.0
breathtaking,2,4.900,98.0
srijan,2,4.900,98.0
odd,3,4.867,97.3
anukalp,2,4.400,88.0
sach,2,4.400,88.0
con,2,4.600,92.0
rusty,2,4.600,92.0
connects,6,4.600,92.0
increasingly,2,4.600,92.0
landmarks,2,4.600,92.0
khandekar,2,4.600,92.0
represented,2,4.000,80.0
avishkar,2,4.000,80.0
crucial,6,4.333,86.7
concessions,4,4.300,86.0
sabha,2,3.900,78.0
sahitya,2,3.900,78.0
animation,2,3.900,78.0
humor,2,3.900,78.0
commission,2,3.900,78.0
ugs,2,3.900,78.0
dramatic,2,3.900,78.0
glean,2,4.500,90.0
ajeet,4,4.500,90.0
gocusing,2,4.500,90.0
kangra,2,4.500,90.0
acquatic,2,4.500,90.0
conduction,4,4.550,91.0
adventure,4,4.450,89.0
anx,2,4.500,90.0
congress,2,4.500,90.0
standup,2,4.500,90.0
suri,2,4.500,90.0
ec,2,4.500,90.0
actors,2,4.500,90.0
apm,2,4.500,90.0
alcheringa,2,4.500,90.0
circulation,2,4.500,90.0
farms,2,4.500,90.0
sessional,2,4.500,90.0
grateful,2,4.500,90.0
prakahar,2,4.500,90.0
upl,2,4.500,90.0
planes,4,4.650,93.0
dhobi,2,4.500,90.0
critically,2,4.500,90.0
subramanian,2,4.500,90.0
amrit,2,5.000,100.0
unfair,2,5.000,100.0
peps,2,5.000,100.0
bandwidths,2,5.000,100.0
clp,2,4.600,92.0
basetia,1,4.200,84.0
agni,2,4.600,92.0
tin,1,4.200,84.0
dominate,1,4.200,84.0
astronomical,1,4.200,84.0
alterations,2,4.600,92.0
extravagant,3,4.600,92.0
takneek,6,4.733,94.7
antar,2,4.600,92.0
manger,2,4.900,98.0
king,2,4.700,94.0
navaratna,2,4.700,94.0
subudhi,2,4.700,94.0
prajwal,4,4.700,94.0
konchada,2,4.700,94.0
grassroot,2,4.500,90.0
seldom,2,4.500,90.0
similarity,2,4.700,94.0
spotify,2,4.700,94.0
shrinivas,2,4.900,98.0
sontakke,2,4.900,98.0
digambar,2,4.900,98.0
enjoyful,2,4.900,98.0
ghyar,2,4.900,98.0
leaned,2,4.900,98.0
obtain,2,4.600,92.0
mth,4,4.600,92.0
rubrick,2,4.900,98.0
kaustav,2,4.900,98.0
sen,4,4.750,95.0
grm,2,4.800,96.0
meat,2,4.800,96.0
vegetables,2,4.800,96.0
patiently,4,4.400,88.0
kanour,2,4.700,94.0
parmar,2,4.500,90.0
accomodating,2,4.500,90.0
rajendra,2,4.500,90.0
refreshment,4,4.600,92.0
digitalised,2,4.600,92.0
inventions,1,4.600,92.0
chapters,1,4.600,92.0
kvpy,2,4.300,86.0
profound,2,4.400,88.0
forgot,2,4.400,88.0
cutoffs,2,4.400,88.0
gymnastics,2,4.400,88.0
bonded,2,4.400,88.0
lifting,6,4.600,92.0
businesses,2,4.400,88.0
iitks,2,4.400,88.0
compromising,2,4.400,88.0
weight,6,4.600,92.0
vinci,2,4.800,96.0
doutsche,2,4.800,96.0
anshuman,4,4.700,94.0
ventilator,2,4.800,96.0
nocca,2,4.800,96.0
homes,4,4.300,86.0
ugc,2,4.900,98.0
renounced,2,4.900,98.0
citrix,2,4.500,90.0
facilitating,2,4.900,98.0
eightfold,2,4.900,98.0
subhradeep,2,4.900,98.0
transforming,2,4.900,98.0
microscopes,2,4.900,98.0
samantray,2,4.900,98.0
lti,2,4.900,98.0
matlab,2,5.000,100.0
shivany,2,4.900,98.0
hridai,2,4.900,98.0
deny,4,4.500,90.0
mia,2,4.500,90.0
mama,2,4.500,90.0
deborathi,2,4.600,92.0
motorsports,2,5.000,100.0
vedang,2,5.000,100.0
iiitk,2,5.000,100.0
entertain,2,5.000,100.0
bikash,1,5.000,100.0
periodicals,2,5.000,100.0
anshit,2,4.700,94.0
acknowledged,4,4.700,94.0
ridham,2,4.700,94.0
romaing,2,4.700,94.0
varad,2,4.700,94.0
mitsubishi,6,4.800,96.0
blended,2,4.700,94.0
heavily,8,4.775,95.5
indrani,2,4.600,92.0
nekkili,2,4.600,92.0
sanchita,2,4.900,98.0
sounds,2,4.800,96.0
breeze,2,4.800,96.0
chirping,2,4.800,96.0
geo,2,4.800,96.0
birds,8,4.750,95.0
duli,2,4.800,96.0
nawazuddin,2,4.600,92.0
cram,2,4.600,92.0
esc,2,4.600,92.0
phy,2,4.600,92.0
chm,2,4.600,92.0
electrics,4,4.500,90.0
takeoff,2,4.800,96.0
illuminated,2,4.800,96.0
lacuna,2,4.800,96.0
underprivileged,2,5.000,100.0
null,4,5.000,100.0
kachari,2,4.900,98.0
priyakhee,2,4.900,98.0
nitesh,4,4.600,92.0
snt,2,4.800,96.0
mahala,2,4.800,96.0
nm,2,4.800,96.0
casio,2,4.900,98.0
nadda,2,4.900,98.0
noncore,2,4.600,92.0
katiyar,2,4.800,96.0
manpreet,2,4.700,94.0
sajal,2,4.900,98.0
newcomers,2,4.900,98.0
observe,2,4.900,98.0
provi,1,5.000,100.0
shri,4,4.500,90.0
ues,1,4.200,84.0
katara,2,4.200,84.0
swaroop,2,4.200,84.0
fulkerson,2,4.200,84.0
brilliance,2,4.200,84.0
shanti,2,4.200,84.0
bhavnagar,2,4.200,84.0
mature,2,4.700,94.0
backup,2,4.700,94.0
inducted,2,4.700,94.0
shourya,2,4.700,94.0
ase,2,4.300,86.0
battu,2,4.300,86.0
conclusion,2,4.300,86.0
judging,2,4.300,86.0
shivank,2,4.300,86.0
pkk,2,4.300,86.0
genins,2,4.800,96.0
buidled,2,4.700,94.0
guarantee,2,4.700,94.0
mcms,2,4.800,96.0
ranjeet,2,4.800,96.0
hotspots,2,5.000,100.0
empowers,2,5.000,100.0
inmates,2,5.000,100.0
storehouse,2,5.000,100.0
fro,2,5.000,100.0
festical,2,5.000,100.0
rishav,4,4.700,94.0
guwahati,2,5.000,100.0
flood,2,5.000,100.0
oversees,2,5.000,100.0
katheria,2,4.800,96.0
inspiration,2,4.800,96.0
ingenious,2,4.800,96.0
jorwal,2,4.700,94.0
subham,2,4.700,94.0
sixty,8,4.825,96.5
inferno,2,4.800,96.0
assures,2,4.800,96.0
ferry,2,4.800,96.0
wathore,2,4.500,90.0
sw,2,4.500,90.0
jist,2,4.800,96.0
totality,2,4.800,96.0
kashish,2,4.800,96.0
biomaterials,2,4.800,96.0
tissue,2,4.800,96.0
applicants,2,5.000,100.0
fortunate,4,4.750,95.0
provid,1,5.000,100.0
british,2,4.900,98.0
hemant,3,4.933,98.7
swachhatoa,2,4.100,82.0
zebronics,4,4.000,80.0
attends,4,4.100,82.0
tirthraj,2,3.800,76.0
springs,6,4.100,82.0
engine,4,4.300,86.0
circular,2,4.500,90.0
swastik,2,4.500,90.0
mudhuakhilnaik,6,4.567,91.3
banoth,8,4.600,92.0
incorporate,2,3.700,74.0
illumination,2,3.700,74.0
marathons,2,3.700,74.0
diwali,2,3.700,74.0
sundar,2,3.700,74.0
nehru,4,4.250,85.0
cdc,2,3.700,74.0
sougata,2,3.700,74.0
mansi,4,4.450,89.0
buddha,2,4.700,94.0
vignesh,2,4.700,94.0
suggestions,2,4.300,86.0
keerthana,4,4.400,88.0
pujala,2,4.300,86.0
sayan,2,4.400,88.0
fusion,2,4.400,88.0
spring,2,4.400,88.0
wet,2,4.400,88.0
exceeds,2,4.400,88.0
mmm,2,4.400,88.0
sarkar,2,4.400,88.0
raw,2,4.500,90.0
moond,2,4.500,90.0
australian,2,4.500,90.0
exposes,2,4.600,92.0
martin,2,4.600,92.0
nagirikatakam,2,4.600,92.0
cooked,2,4.600,92.0
horrendous,2,4.600,92.0
latency,2,4.600,92.0
hql,2,5.000,100.0
indulge,6,4.867,97.3
thoughts,2,4.800,96.0
biswajeet,2,4.800,96.0
contractor,2,4.800,96.0
alongside,8,4.775,95.5
nishanth,2,4.700,94.0
showcased,1,4.400,88.0
llm,1,4.400,88.0
exxon,1,4.400,88.0
kharagpurplacements,1,4.400,88.0
fetched,1,4.400,88.0
chakrabarty,2,4.600,92.0
shaastra,47,4.643,92.9
chnadra,1,5.000,100.0
saarang,81,4.561,91.2
ril,2,4.600,92.0
iitm,101,4.555,91.1
sagnik,2,4.600,92.0
parasad,1,5.000,100.0
fuels,2,4.600,92.0
lunavath,1,5.000,100.0
cpcl,2,4.400,88.0
tejavath,2,4.400,88.0
jungle,2,4.400,88.0
sarang,8,4.725,94.5
astronaut,2,4.500,90.0
thalabathula,2,4.500,90.0
chetana,2,4.500,90.0
corrector,2,4.500,90.0
mild,2,4.100,82.0
hegde,6,4.367,87.3
descriptive,4,4.750,95.0
nuthan,2,4.500,90.0
clubbing,2,4.400,88.0
thappana,2,4.400,88.0
zaitoon,8,4.800,96.0
dubai,2,4.400,88.0
uavs,2,4.400,88.0
mathematically,2,4.400,88.0
biweekly,2,4.400,88.0
vallabhaneni,2,4.500,90.0
comics,2,4.500,90.0
momentive,2,4.500,90.0
pragna,2,4.500,90.0
storybooks,2,4.500,90.0
delloite,2,4.800,96.0
vibes,4,4.700,94.0
arthur,2,4.800,96.0
payanshu,2,4.800,96.0
mme,2,4.800,96.0
alternative,2,4.800,96.0
frontiers,2,4.600,92.0
inculcate,2,4.600,92.0
bathing,2,4.600,92.0
akaash,2,4.600,92.0
periodically,2,4.600,92.0
atharva,2,4.300,86.0
culturals,6,4.267,85.3
tracked,2,4.300,86.0
pov,2,4.300,86.0
commuting,2,4.300,86.0
replacement,2,4.300,86.0
darsheel,2,4.300,86.0
subsequent,2,4.300,86.0
jithuka,2,4.500,90.0
srikar,2,4.500,90.0
introverts,2,4.500,90.0
thrive,2,4.500,90.0
esb,2,4.500,90.0
ceilings,2,3.700,74.0
inconsistent,2,3.700,74.0
uneasiness,2,3.700,74.0
tanishq,2,3.700,74.0
juvvalapalli,2,3.700,74.0
kitchen,2,3.900,78.0
successive,2,4.900,98.0
dara,2,4.900,98.0
separated,2,4.900,98.0
nikam,3,5.000,100.0
shiven,3,5.000,100.0
calmness,4,4.800,96.0
rishitha,4,4.800,96.0
nso,6,4.667,93.3
baddam,4,5.000,100.0
deer,27,4.715,94.3
monkeys,30,4.630,92.6
vishnukanthreddy,4,5.000,100.0
guindy,6,4.800,96.0
courtyard,2,5.000,100.0
shuttle,8,4.825,96.5
srinidhi,4,4.900,98.0
realize,6,4.833,96.7
shashtara,6,4.933,98.7
naugariya,4,4.900,98.0
canara,8,4.875,97.5
deers,18,4.667,93.3
dustbin,4,4.900,98.0
enforce,4,4.900,98.0
alternatively,6,4.933,98.7
nil,6,4.933,98.7
cn,4,4.900,98.0
sickness,6,4.933,98.7
polavaram,4,5.000,100.0
advisors,6,5.000,100.0
symantec,4,5.000,100.0
emmadi,4,5.000,100.0
hike,4,5.000,100.0
excellency,4,5.000,100.0
blackbucks,14,4.700,94.0
techsoc,6,4.667,93.3
grad,4,4.800,96.0
species,8,4.725,94.5
shroeter,4,4.800,96.0
endangered,4,4.800,96.0
litsoc,4,4.800,96.0
disorganised,4,5.000,100.0
beach,9,4.622,92.4
rh,4,5.000,100.0
tvs,4,5.000,100.0
reserve,4,5.000,100.0
rishab,4,5.000,100.0
chrysler,4,5.000,100.0
snakes,4,5.000,100.0
soccer,4,5.000,100.0
saarangi,4,5.000,100.0
continued,4,5.000,100.0
relaid,4,5.000,100.0
harikrishnan,4,5.000,100.0
trough,4,4.900,98.0
chemplast,6,4.767,95.3
cricketers,4,4.900,98.0
murali,4,4.900,98.0
tambade,4,4.900,98.0
downsides,4,4.500,90.0
lifestyles,4,4.500,90.0
crazier,4,4.500,90.0
prasanth,4,4.500,90.0
sleepy,4,4.500,90.0
arguments,4,4.500,90.0
acquaintances,4,4.500,90.0
needn,4,4.500,90.0
circle,4,4.500,90.0
heated,4,4.500,90.0
redbull,4,4.500,90.0
classmate,4,4.500,90.0
gollakota,4,4.500,90.0
vegi,4,4.400,88.0
turning,4,4.400,88.0
massively,4,4.400,88.0
floods,4,4.400,88.0
paradise,4,4.400,88.0
hv,4,4.400,88.0
supposedly,4,4.700,94.0
taran,4,4.700,94.0
td,4,4.700,94.0
renewal,4,4.700,94.0
ladder,6,4.700,94.0
iso,10,4.640,92.8
himalaya,6,4.700,94.0
teas,4,4.800,96.0
tn,4,4.800,96.0
navy,4,4.800,96.0
aravind,6,4.733,94.7
partial,4,4.800,96.0
stick,4,4.800,96.0
essentially,4,4.800,96.0
ramakrishnan,4,4.800,96.0
brilliantly,4,4.800,96.0
irctc,6,4.533,90.7
dk,4,4.800,96.0
heater,4,4.800,96.0
derek,4,4.800,96.0
kuttikkat,4,4.800,96.0
philips,6,4.833,96.7
viswamithiran,4,4.700,94.0
perpetrating,4,4.700,94.0
amalgam,4,4.700,94.0
pressures,4,4.700,94.0
adjacent,4,4.700,94.0
adopting,4,4.700,94.0
adithya,6,4.667,93.3
infamously,4,4.700,94.0
tolerable,4,4.700,94.0
rung,4,4.700,94.0
captivate,4,4.700,94.0
unbreakable,4,4.600,92.0
wins,4,4.600,92.0
gera,4,4.600,92.0
promises,4,4.700,94.0
galipalli,4,4.700,94.0
sourced,16,4.431,88.6
infoedge,16,4.431,88.6
collins,16,4.431,88.6
conclude,18,4.472,89.4
demolish,16,4.431,88.6
addverb,16,4.431,88.6
euler,16,4.431,88.6
tricky,3,4.600,92.0
mandakini,13,4.554,91.1
collaborated,4,4.450,89.0
favorable,2,4.600,92.0
neering,1,4.400,88.0
simpler,2,4.600,92.0
swetha,2,4.600,92.0
mou,2,4.600,92.0
clgs,1,4.400,88.0
chef,2,4.400,88.0
astt,2,4.100,82.0
er,2,4.100,82.0
asst,2,4.100,82.0
sancks,2,4.100,82.0
employee,2,4.100,82.0
majar,2,4.100,82.0
sala,2,4.700,94.0
srihari,2,4.800,96.0
kharol,2,4.800,96.0
samsang,2,4.800,96.0
widespread,2,4.800,96.0
requirting,2,4.800,96.0
relivent,2,4.800,96.0
afi,2,5.000,100.0
condicinor,2,5.000,100.0
recoend,2,5.000,100.0
legend,2,5.000,100.0
explaination,2,5.000,100.0
ludo,2,5.000,100.0
chees,2,5.000,100.0
bg,2,5.000,100.0
cantenare,2,5.000,100.0
occured,2,5.000,100.0
anuraj,2,4.800,96.0
donation,2,4.800,96.0
purchased,4,4.650,93.0
ladders,2,4.800,96.0
sliding,4,4.650,93.0
inventor,2,4.800,96.0
model,6,4.767,95.3
myrr,2,4.800,96.0
condontion,2,4.800,96.0
drugs,2,4.800,96.0
forgets,2,4.800,96.0
highlighting,2,4.800,96.0
mingle,2,4.800,96.0
op,2,4.200,84.0
correctly,4,4.350,87.0
executing,2,4.200,84.0
boarding,2,4.200,84.0
blast,4,4.550,91.0
analysed,2,4.400,88.0
jains,2,4.400,88.0
declining,2,4.400,88.0
vegetarians,2,4.400,88.0
omprakash,2,4.500,90.0
wellness,2,4.600,92.0
zydus,4,4.800,96.0
nag,2,4.600,92.0
shouradeep,2,4.600,92.0
tendency,2,3.600,72.0
talha,2,3.600,72.0
matheen,2,3.600,72.0
ranjeev,2,3.800,76.0
notifications,2,4.400,88.0
iiseradmission,2,4.400,88.0
enviromental,2,4.300,86.0
thur,2,4.300,86.0
duties,1,4.400,88.0
couldnot,2,4.300,86.0
llege,1,4.400,88.0
bishwajit,2,4.300,86.0
akme,2,4.300,86.0
riyaz,2,4.300,86.0
averagely,4,4.450,89.0
remarks,2,4.400,88.0
exercises,2,4.400,88.0
lifeline,2,4.500,90.0
organisng,2,4.500,90.0
dean,2,4.500,90.0
experimenting,2,4.500,90.0
whatsapp,4,4.500,90.0
enquired,2,4.500,90.0
musirana,2,4.500,90.0
siva,9,4.533,90.7
talapureddi,2,4.800,96.0
satya,2,4.800,96.0
mantu,2,4.900,98.0
attendant,2,4.900,98.0
bhukya,8,4.500,90.0
jaya,2,4.000,80.0
rama,4,4.400,88.0
kv,2,4.000,80.0
kotipalli,2,4.000,80.0
vara,2,4.000,80.0
convey,2,4.000,80.0
inexistent,2,4.400,88.0
fp,2,4.400,88.0
phulabndhe,2,4.400,88.0
falgun,2,4.400,88.0
shastra,21,4.524,90.5
author,2,4.200,84.0
cortes,2,4.200,84.0
nccrd,2,4.800,96.0
cal,2,4.800,96.0
combustion,2,4.800,96.0
northeast,2,5.000,100.0
partnered,5,4.680,93.6
cot,4,4.600,92.0
vhs,2,5.000,100.0
quadruple,2,5.000,100.0
vision,4,5.000,100.0
mariam,2,5.000,100.0
kripa,2,5.000,100.0
sahin,2,5.000,100.0
maruf,4,4.950,99.0
islam,4,4.950,99.0
emerson,2,5.000,100.0
continually,2,5.000,100.0
aerotek,2,5.000,100.0
travels,2,5.000,100.0
primitive,2,5.000,100.0
conversational,2,4.500,90.0
calculation,2,4.500,90.0
qz,2,4.500,90.0
jivan,2,4.500,90.0
zoom,4,4.350,87.0
prerecorded,2,4.500,90.0
gaa,2,4.500,90.0
kanti,2,4.500,90.0
sandisk,4,4.600,92.0
questionnaires,2,4.500,90.0
javascript,2,4.500,90.0
xml,2,4.500,90.0
cypress,6,4.667,93.3
redpine,2,4.500,90.0
html,2,4.500,90.0
maxlinear,2,4.500,90.0
wholely,2,4.500,90.0
arushi,2,4.500,90.0
messaging,2,4.500,90.0
btec,5,4.140,82.8
bhuban,2,4.800,96.0
airfilling,2,4.800,96.0
hans,2,4.800,96.0
anamika,1,5.000,100.0
fibooks,2,4.800,96.0
hopes,2,4.400,88.0
displays,2,4.600,92.0
desks,4,4.700,94.0
dom,2,4.600,92.0
demonstrated,4,4.737,94.8
somnath,2,4.600,92.0
wooded,2,4.800,96.0
concluded,2,4.800,96.0
cetak,2,4.800,96.0
hectares,4,4.800,96.0
sixteen,2,4.800,96.0
paradox,27,4.430,88.6
tiresome,2,4.600,92.0
swiftly,2,4.600,92.0
strategically,2,4.600,92.0
visuals,2,4.600,92.0
aiml,2,4.600,92.0
parados,2,4.800,96.0
freshmen,4,4.750,95.0
guru,4,4.850,97.0
rollercoaster,2,4.700,94.0
crying,2,4.700,94.0
emotions,2,4.700,94.0
roller,4,4.500,90.0
coaster,4,4.500,90.0
manuvaly,2,3.900,78.0
cart,2,3.900,78.0
semister,2,3.900,78.0
june,5,4.040,80.8
iic,2,4.200,84.0
oppe,2,3.900,78.0
trilok,2,3.900,78.0
defiantly,2,4.100,82.0
lap,2,4.100,82.0
iddd,8,4.350,87.0
margazhi,1,4.200,84.0
filtered,3,4.467,89.3
concession,1,4.200,84.0
operator,2,4.200,84.0
endterms,1,4.200,84.0
pardox,1,4.200,84.0
ion,1,4.200,84.0
generate,6,4.208,84.2
dashboard,2,4.200,84.0
saavan,1,4.200,84.0
corizo,2,4.200,84.0
eligiblity,2,4.200,84.0
mentioning,4,4.100,82.0
gostels,2,4.200,84.0
attlassion,2,4.600,92.0
introduces,2,4.100,82.0
trimester,12,4.467,89.3
milanjyoti,2,4.300,86.0
prajkata,2,4.800,96.0
buskman,2,4.700,94.0
renault,12,4.750,95.0
conductedsmoothlyr,2,4.700,94.0
shubhansh,2,4.600,92.0
varshney,2,4.600,92.0
meetups,6,4.033,80.7
hybrid,4,4.450,89.0
khalifa,2,4.200,84.0
portronics,2,4.200,84.0
kajhgy,2,4.200,84.0
rajnikanth,2,4.200,84.0
kamath,2,4.200,84.0
boat,2,4.200,84.0
disadvantages,2,3.800,76.0
evan,2,3.800,76.0
ope,2,4.100,82.0
discourse,4,4.550,91.0
pod,2,4.100,82.0
elections,3,4.333,86.7
boosting,2,4.100,82.0
deputy,2,4.100,82.0
barnwal,2,4.400,88.0
neglecting,2,4.400,88.0
buckman,2,5.000,100.0
symphony,2,5.000,100.0
simon,2,4.400,88.0
shashtra,2,4.400,88.0
jabroyd,4,4.400,88.0
nissan,6,4.600,92.0
adityasingh,2,4.400,88.0
fraser,2,4.400,88.0
cargill,1,4.400,88.0
kyro,1,4.400,88.0
rntbci,1,4.400,88.0
pradox,2,4.700,94.0
annul,2,4.700,94.0
branding,2,4.400,88.0
akshar,2,4.400,88.0
prompt,4,4.400,88.0
anirban,2,4.200,84.0
bsnl,2,3.900,78.0
prooves,2,3.900,78.0
aee,2,3.900,78.0
becuase,2,3.900,78.0
collegw,2,4.800,96.0
contacted,2,4.800,96.0
silently,2,4.800,96.0
subtitle,2,4.500,90.0
parmeet,2,4.700,94.0
formulated,2,4.700,94.0
adopted,4,4.750,95.0
revising,2,4.600,92.0
jeet,2,4.600,92.0
humid,4,4.650,93.0
ritu,2,4.500,90.0
logically,2,4.500,90.0
socialize,2,4.500,90.0
earned,2,4.500,90.0
saving,2,4.300,86.0
absence,2,4.300,86.0
pledged,2,3.800,76.0
textbook,2,3.800,76.0
replacing,2,3.800,76.0
sponsor,2,3.800,76.0
diplomas,2,3.800,76.0
highe,1,3.800,76.0
tejas,4,4.550,91.0
iyengar,1,5.000,100.0
ropar,1,5.000,100.0
patare,2,4.600,92.0
kishar,1,5.000,100.0
sudarshan,1,5.000,100.0
bhadra,2,4.500,90.0
mbbs,2,4.500,90.0
graves,2,4.500,90.0
immunology,2,4.500,90.0
admiring,2,4.500,90.0
chore,2,4.500,90.0
uncomfort,2,4.500,90.0
kaveri,2,4.500,90.0
popularity,2,4.500,90.0
dna,2,4.500,90.0
dushyant,2,4.900,98.0
bhadauriya,2,4.900,98.0
shekhawat,2,5.000,100.0
forum,2,5.000,100.0
savindra,2,5.000,100.0
gathering,2,4.700,94.0
explanation,6,4.233,84.7
availing,2,4.700,94.0
syngene,2,3.900,78.0
raninga,2,3.900,78.0
prefered,2,3.800,76.0
unacademy,4,4.400,88.0
fashioned,2,3.800,76.0
bugs,2,4.500,90.0
iist,4,4.550,91.0
seated,2,4.400,88.0
watsa,4,4.700,94.0
legislator,2,4.400,88.0
icts,2,4.400,88.0
vedantu,2,4.400,88.0
fits,2,4.400,88.0
backlog,2,4.400,88.0
proctored,4,4.550,91.0
expose,5,4.520,90.4
namasivayam,2,4.500,90.0
jagannidhi,2,4.500,90.0
vigor,2,5.000,100.0
trexquant,2,5.000,100.0
fills,2,5.000,100.0
mere,2,5.000,100.0
facilitiies,2,5.000,100.0
permitted,2,5.000,100.0
racquet,2,5.000,100.0
ldap,2,5.000,100.0
cadila,2,5.000,100.0
cans,2,5.000,100.0
supplementing,2,5.000,100.0
teachings,2,5.000,100.0
slightest,2,5.000,100.0
refrigerators,2,5.000,100.0
feelings,2,5.000,100.0
moisture,2,5.000,100.0
ratna,2,5.000,100.0
airi,2,4.600,92.0
cadence,2,4.500,90.0
instantly,2,4.500,90.0
fever,2,4.500,90.0
xilinx,2,4.500,90.0
photonics,2,4.500,90.0
himalayas,2,4.500,90.0
playrooms,2,4.500,90.0
conversations,2,4.500,90.0
tube,2,4.500,90.0
memorising,2,4.500,90.0
antenna,2,4.500,90.0
advancement,2,4.800,96.0
nivin,2,4.500,90.0
funda,2,4.500,90.0
termed,4,4.300,86.0
subtract,2,4.600,92.0
krishnadas,2,4.600,92.0
dug,2,4.600,92.0
freeship,2,4.600,92.0
objections,2,4.300,86.0
singha,2,4.300,86.0
abhijit,2,4.300,86.0
sanctuary,2,4.000,80.0
allahabad,2,4.000,80.0
meditation,2,4.000,80.0
jackals,2,4.000,80.0
kit,1,4.000,80.0
sustained,2,4.000,80.0
foxes,2,4.000,80.0
smoking,2,4.000,80.0
harm,2,4.000,80.0
nn,2,4.400,88.0
nikhare,2,4.400,88.0
sync,2,4.400,88.0
progs,2,4.400,88.0
experiance,2,4.400,88.0
merc,2,4.400,88.0
bhuvanagiri,2,4.700,94.0
conserving,2,4.300,86.0
investigation,2,4.300,86.0
conserve,2,4.300,86.0
nirbhay,2,4.300,86.0
nt,2,4.300,86.0
officials,2,4.300,86.0
extinct,2,4.300,86.0
ply,2,4.300,86.0
pigeons,2,4.300,86.0
tiwary,2,4.300,86.0
hurrying,2,4.500,90.0
cw,2,4.500,90.0
suddenly,2,4.500,90.0
virgo,2,4.500,90.0
cfi,15,4.427,88.5
wable,2,4.500,90.0
cluster,2,4.500,90.0
flourishing,2,4.500,90.0
reputable,2,3.800,76.0
song,2,4.500,90.0
responsive,2,4.500,90.0
explains,2,4.500,90.0
seekh,2,4.000,80.0
rigrous,2,4.000,80.0
imaginative,2,4.000,80.0
datascience,2,4.000,80.0
teching,2,4.000,80.0
abke,2,4.000,80.0
bhatt,2,4.000,80.0
gies,2,4.000,80.0
height,2,4.000,80.0
offcampus,2,4.000,80.0
technicals,2,4.000,80.0
facu,2,4.500,90.0
assement,2,4.500,90.0
orient,2,4.600,92.0
maintened,2,4.600,92.0
aromal,2,4.600,92.0
faheem,2,5.000,100.0
ny,2,5.000,100.0
trustable,2,5.000,100.0
maaz,2,4.500,90.0
bsc,2,4.500,90.0
karim,2,4.500,90.0
seasonally,2,3.600,72.0
boredom,2,3.400,68.0
sttas,2,3.400,68.0
ct,2,3.400,68.0
updating,6,4.333,86.7
absoulutely,2,4.300,86.0
fculities,2,4.300,86.0
mocktest,2,4.300,86.0
packege,2,4.300,86.0
transipt,2,4.300,86.0
afforts,2,4.300,86.0
accomodation,2,5.000,100.0
webinar,2,5.000,100.0
mediate,2,5.000,100.0
elaborating,2,5.000,100.0
socialising,2,4.600,92.0
himangshu,2,4.600,92.0
adyar,1,4.200,84.0
token,2,4.600,92.0
metaverse,2,5.000,100.0
vyshnav,2,5.000,100.0
varma,2,5.000,100.0
ajmeri,2,5.000,100.0
openai,2,5.000,100.0
compel,2,5.000,100.0
thats,2,5.000,100.0
joseph,2,5.000,100.0
kevin,2,5.000,100.0
tooics,2,5.000,100.0
codechef,2,5.000,100.0
monika,2,4.600,92.0
visionary,4,4.550,91.0
executives,4,4.550,91.0
vlm,4,4.550,91.0
pgpex,4,4.550,91.0
adhithya,2,5.000,100.0
calculus,2,5.000,100.0
algebra,2,5.000,100.0
sashi,2,5.000,100.0
andrew,2,5.000,100.0
multivariable,2,5.000,100.0
linear,2,5.000,100.0
definately,2,5.000,100.0
instituton,2,5.000,100.0
devshankar,2,4.500,90.0
garch,2,4.500,90.0
knn,2,4.500,90.0
naive,2,4.500,90.0
clustering,2,4.500,90.0
regression,2,4.500,90.0
bayes,2,4.500,90.0
arima,2,4.500,90.0
neighbours,2,4.500,90.0
delighted,2,5.000,100.0
ruhela,2,5.000,100.0
belonged,2,5.000,100.0
ecofriendly,2,5.000,100.0
aswin,4,5.000,100.0
dutt,2,5.000,100.0
dasari,4,5.000,100.0
shanmugam,2,4.700,94.0
astrazeneca,4,4.800,96.0
assessed,2,4.450,89.0
doms,13,4.415,88.3
suzuki,4,4.400,88.0
instructions,4,4.312,86.2
supplements,1,5.000,100.0
mckency,2,5.000,100.0
familiarized,1,5.000,100.0
inflate,2,4.625,92.5
ann,2,4.625,92.5
iowa,2,4.625,92.5
blessing,4,4.463,89.2
philip,2,4.625,92.5
tweak,2,4.625,92.5
nevertheless,2,4.125,82.5
hj,2,4.125,82.5
reminds,2,4.375,87.5
possibility,2,4.375,87.5
helsinki,2,4.875,97.5
essen,2,4.875,97.5
queuing,2,4.875,97.5
speaks,2,4.875,97.5
salzburg,2,4.875,97.5
finland,2,4.875,97.5
mannheim,2,4.875,97.5
nanyang,2,4.875,97.5
kyungpook,2,4.875,97.5
qed,2,4.875,97.5
duisburg,2,4.875,97.5
bremen,2,4.875,97.5
universitiet,2,4.875,97.5
innsbruck,2,4.875,97.5
concordia,2,4.875,97.5
austria,2,4.875,97.5
isb,2,4.875,97.5
mous,2,4.875,97.5
polytechnic,2,4.875,97.5
nyenrode,2,4.875,97.5
lnmiitian,2,4.125,82.5
lists,2,4.125,82.5
