ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
summit summit,2,4.500,90.0
includes courses,4,4.450,89.0
all major,14,4.732,94.6
placement season,79,4.550,91.0
almost pathetic,2,4.500,90.0
arts to,2,4.500,90.0
offer placements,43,4.369,87.4
entrepreneurship summit,2,4.500,90.0
courses get,2,4.500,90.0
regularly however,2,4.500,90.0
tech fests,24,4.442,88.8
good good,12,4.650,93.0
the recreation,2,4.400,88.0
not being,8,4.300,86.0
other fields,30,4.623,92.5
have internet,2,4.400,88.0
like sports,16,4.562,91.2
take optional,2,4.400,88.0
best cultural,6,4.400,88.0
fields as,11,4.745,94.9
market not,2,4.400,88.0
salaries varied,2,4.400,88.0
into placements,5,4.600,92.0
anything infrastructure,2,4.400,88.0
good professors,34,4.471,89.4
available no,4,4.650,93.0
the music,6,4.200,84.0
streams other,2,4.400,88.0
offers lots,2,4.400,88.0
best salaries,2,4.400,88.0
and musical,2,4.400,88.0
optional courses,4,4.550,91.0
finance to,6,4.667,93.3
in humanities,6,4.433,88.7
the salaries,2,4.400,88.0
problem is,19,4.453,89.1
is faced,2,4.400,88.0
well you,12,4.375,87.5
fests are,121,4.479,89.6
good lab,14,4.371,87.4
engineering roles,14,4.443,88.9
options and,16,4.750,95.0
varied from,12,4.567,91.3
music rooms,8,4.275,85.5
jainik dedhia,2,4.400,88.0
slightly on,4,4.400,88.0
other engineering,26,4.500,90.0
of options,15,4.463,89.3
from lpa,115,4.673,93.5
no infrastructure,18,4.686,93.7
equipment the,32,4.691,93.8
humanities or,2,4.400,88.0
in general,45,4.517,90.3
recreation facilities,3,4.600,92.0
dedhia b,2,4.400,88.0
almost anything,6,4.500,90.0
design along,2,4.400,88.0
side due,2,4.400,88.0
infrastructure problem,4,4.550,91.0
lower side,6,4.633,92.7
of almost,18,4.547,90.9
musical instruments,8,4.225,84.5
can take,65,4.562,91.2
good classrooms,24,4.469,89.4
engineering streams,2,4.400,88.0
get exposure,13,4.431,88.6
the lower,14,4.479,89.6
provided were,6,4.358,87.2
jd jainik,2,4.400,88.0
varied form,2,4.400,88.0
and opportunities,33,4.527,90.5
this department,26,4.638,92.8
with other,30,4.518,90.4
instruments are,12,4.400,88.0
general is,5,4.480,89.6
salaries provided,2,4.400,88.0
college you,49,4.563,91.3
available as,12,4.525,90.5
placements were,148,4.591,91.8
were slightly,2,4.400,88.0
marketing you,2,4.400,88.0
helpful jd,2,4.400,88.0
form engineering,2,4.400,88.0
the market,16,4.531,90.6
at best,4,4.400,88.0
offered varied,5,4.480,89.6
itself there,4,4.450,89.0
lpa roles,12,4.704,94.1
or design,6,4.500,90.0
faced at,2,4.400,88.0
conducted lots,2,4.400,88.0
are conducted,201,4.491,89.8
and equipment,28,4.707,94.1
to marketing,4,4.575,91.5
roles finance,2,4.400,88.0
more ak,8,4.769,95.4
superb for,4,4.600,92.0
techfest abhyuday,2,4.400,88.0
good especially,12,4.467,89.3
cleaner the,2,4.400,88.0
knowledge normally,2,4.400,88.0
companies i,14,4.743,94.9
also superb,2,4.400,88.0
t a,4,4.500,90.0
better for,16,4.513,90.3
better only,2,4.400,88.0
problem then,8,4.650,93.0
a best,10,4.370,87.4
like psu,2,4.400,88.0
too much,42,4.538,90.8
engineering department,84,4.586,91.7
our experience,6,4.433,88.7
use projector,6,4.500,90.0
life memory,2,4.400,88.0
every time,27,4.354,87.1
feel all,4,4.600,92.0
interview in,2,4.400,88.0
is better,57,4.572,91.4
provide us,22,4.311,86.2
labs every,6,4.500,90.0
then they,45,4.582,91.6
cpi is,4,4.550,91.0
solving their,2,4.400,88.0
otherwise anybody,2,4.400,88.0
our problems,14,4.671,93.4
is too,81,4.615,92.3
classes and,78,4.505,90.1
stone companies,2,4.400,88.0
best life,4,4.300,86.0
teaching assistant,16,4.525,90.5
normally they,2,4.400,88.0
their problems,16,4.537,90.8
has any,2,4.400,88.0
allowed to,38,4.442,88.8
especially for,30,4.513,90.3
much cleaner,4,4.350,87.0
psu companies,5,4.400,88.0
short list,2,4.400,88.0
faculty in,104,4.558,91.2
job interview,2,4.400,88.0
assistant for,2,4.400,88.0
department here,8,4.475,89.5
method otherwise,2,4.400,88.0
the medical,85,4.485,89.7
and every,144,4.616,92.3
bombay provides,12,4.679,93.6
our cpi,6,4.267,85.3
staff there,2,4.400,88.0
think iit,12,4.650,93.0
available here,96,4.603,92.1
india this,8,4.562,91.2
they always,47,4.611,92.2
provides awesome,4,4.600,92.0
us t,2,4.400,88.0
only for,38,4.401,88.0
any problem,30,4.607,92.1
and best,32,4.462,89.2
rooms all,6,4.533,90.7
akash kumar,4,4.700,94.0
well reviewed,19,4.716,94.3
time wi,10,4.460,89.2
experience is,34,4.462,89.2
for short,2,4.400,88.0
teaching method,38,4.579,91.6
to of,50,4.500,90.0
conducts so,2,4.400,88.0
sports activities,28,4.671,93.4
projector teaching,2,4.400,88.0
memory placements,2,4.400,88.0
always help,13,4.569,91.4
every class,12,4.500,90.0
abhyuday and,2,4.400,88.0
for solving,6,4.633,92.7
anybody has,2,4.400,88.0
knowledge or,2,4.400,88.0
list otherwise,2,4.400,88.0
a job,106,4.542,90.8
the mechanical,61,4.669,93.4
a teaching,14,4.386,87.7
our knowledge,12,4.300,86.0
otherwise our,2,4.400,88.0
infrastructure i,43,4.544,90.9
year hostel,8,4.500,90.0
awesome placements,16,4.391,87.8
the black,6,4.500,90.0
own fest,5,4.480,89.6
this gives,6,4.658,93.2
ak akash,4,4.550,91.0
black stone,8,4.675,93.5
think our,4,4.550,91.0
have good,135,4.544,90.9
in office,4,4.600,92.0
meet the,20,4.482,89.6
here every,14,4.786,95.7
to meet,35,4.430,88.6
are allowed,32,4.406,88.1
office for,2,4.400,88.0
problems they,4,4.250,85.0
many classes,10,4.700,94.0
helpful yb,2,3.900,78.0
great knowledge,40,4.504,90.1
hard towards,2,3.900,78.0
yb yash,2,3.900,78.0
optimistic about,2,3.900,78.0
at institute,6,4.200,84.0
my own,13,4.562,91.2
by companies,33,4.473,89.5
open at,14,4.357,87.1
art of,4,4.200,84.0
turn off,2,3.900,78.0
various activities,16,4.522,90.4
various parameters,2,3.900,78.0
being made,6,4.333,86.7
towards proving,2,3.900,78.0
end of,125,4.445,88.9
listening in,2,3.900,78.0
food depends,8,4.350,87.0
good mess,41,4.588,91.8
academic area,60,4.503,90.1
which hostel,4,3.950,79.0
other factors,4,4.350,87.0
are being,50,4.572,91.4
convenient time,2,3.900,78.0
slides in,2,3.900,78.0
highly organised,2,3.900,78.0
made and,39,4.278,85.6
speaking for,2,3.900,78.0
parameters on,2,3.900,78.0
organised and,12,4.500,90.0
enthusiast since,2,3.900,78.0
freshers level,2,3.900,78.0
level infrastructure,6,4.367,87.3
on shortlist,2,3.900,78.0
yash baley,2,3.900,78.0
renovated faculty,4,4.200,84.0
conducted the,12,4.300,86.0
hostel as,12,4.367,87.3
a turn,2,3.900,78.0
undergraduate placements,2,3.900,78.0
have tried,2,3.900,78.0
academics professors,2,3.900,78.0
as possible,24,4.554,91.1
well such,2,3.900,78.0
i appeared,2,3.900,78.0
to judge,2,3.900,78.0
aptitude tests,2,3.900,78.0
shortlisting as,2,3.900,78.0
process is,34,4.343,86.9
professors teaching,6,4.200,84.0
off but,2,3.900,78.0
strives hard,2,3.900,78.0
institute level,6,4.333,86.7
compare at,2,3.900,78.0
been optimistic,2,3.900,78.0
responsibility previous,2,3.900,78.0
december the,4,4.350,87.0
shortlisting there,2,3.900,78.0
field but,19,4.316,86.3
december based,2,3.900,78.0
but new,7,4.314,86.3
we compare,4,4.400,88.0
they plan,5,4.280,85.6
since almost,2,3.900,78.0
as cpi,2,3.900,78.0
which the,22,4.648,93.0
in sports,51,4.498,90.0
knowledge in,78,4.531,90.6
profile offered,4,4.200,84.0
cpi positions,2,3.900,78.0
the process,34,4.535,90.7
generally through,2,3.900,78.0
the end,103,4.493,89.9
a sports,70,4.532,90.6
in large,6,4.367,87.3
august this,2,3.900,78.0
much as,20,4.420,88.4
year undergraduate,2,3.900,78.0
is missing,4,4.300,86.0
team strives,2,3.900,78.0
about everything,2,3.900,78.0
common are,2,3.900,78.0
get started,4,4.200,84.0
through slides,6,4.200,84.0
research they,24,4.492,89.8
students hostel,6,4.467,89.3
ineligible in,2,3.900,78.0
internships etc,4,4.150,83.0
institute placement,6,4.400,88.0
sports enthusiast,10,4.205,84.1
hostel you,30,4.553,91.1
large classrooms,10,4.020,80.4
positions of,10,4.480,89.6
some have,8,4.450,89.0
judge the,4,4.400,88.0
possible listening,2,3.900,78.0
faculty i,40,4.404,88.1
colleges also,16,4.466,89.3
since various,2,3.900,78.0
sports since,2,3.900,78.0
at research,10,4.580,91.6
a highly,10,4.365,87.3
everything in,23,4.539,90.8
of mess,50,4.636,92.7
for myself,4,4.263,85.2
tests and,16,4.538,90.8
graduate freshers,2,3.900,78.0
myself i,2,3.900,78.0
college except,4,4.200,84.0
plan various,2,3.900,78.0
are best,45,4.587,91.7
is generally,46,4.604,92.1
as at,6,4.433,88.7
is used,10,4.395,87.9
high compared,5,4.360,87.2
they get,30,4.513,90.3
as much,28,4.357,87.1
on which,13,4.231,84.6
study on,15,4.360,87.2
shortlist the,2,3.900,78.0
best opportunities,12,4.400,88.0
common area,8,4.325,86.5
a th,2,3.900,78.0
proving best,2,3.900,78.0
are aptitude,2,3.900,78.0
like to,39,4.445,88.9
baley integrated,2,3.900,78.0
of competition,13,4.188,83.8
fest reviewed,16,4.550,91.0
for shortlisting,2,3.900,78.0
teaching the,69,4.501,90.0
missing in,6,4.300,86.0
tried to,6,4.367,87.3
activities most,2,3.900,78.0
competition is,16,4.475,89.5
highly convenient,2,3.900,78.0
previous internships,2,3.900,78.0
the worst,26,4.281,85.6
class was,8,4.256,85.1
great place,39,4.447,88.9
rarely intriguing,2,3.900,78.0
most common,6,4.367,87.3
in majority,2,3.900,78.0
level the,22,4.327,86.5
tier colleges,4,4.200,84.0
selection rate,2,3.900,78.0
hence they,12,4.438,88.8
factors for,2,3.900,78.0
the eye,4,4.350,87.0
being renovated,10,4.080,81.6
own as,4,4.300,86.0
was rarely,2,3.900,78.0
classrooms speaking,2,3.900,78.0
interviews are,6,4.200,84.0
except academics,2,3.900,78.0
highly ineligible,2,3.900,78.0
worst canteens,2,3.900,78.0
eye of,4,4.350,87.0
of responsibility,10,4.240,84.8
to tier,2,3.900,78.0
and profile,4,4.388,87.8
the selection,12,4.612,92.2
a graduate,4,4.200,84.0
of august,2,3.900,78.0
but some,157,4.472,89.4
some hostels,49,4.531,90.6
majority of,52,4.627,92.5
started from,4,4.400,88.0
review from,8,4.375,87.5
industry if,6,4.333,86.7
its implementation,4,4.600,92.0
equipment which,12,4.533,90.7
electrical or,4,4.350,87.0
much feedback,2,4.200,84.0
have enough,14,4.529,90.6
available within,12,4.633,92.7
their ground,2,4.200,84.0
more ck,2,4.200,84.0
demanded such,2,4.200,84.0
a scene,2,4.200,84.0
said that,9,4.356,87.1
multidisciplinary knowledge,2,4.200,84.0
seems scary,2,4.200,84.0
attraction because,2,4.200,84.0
scene at,2,4.200,84.0
chaitanya kolhe,2,4.200,84.0
with highly,21,4.410,88.2
course was,113,4.434,88.7
advanced equipment,10,4.720,94.4
are with,9,4.511,90.2
such engineers,2,4.200,84.0
engineers are,5,4.520,90.4
enough knowledge,12,4.367,87.3
placement scene,4,4.350,87.0
but also,91,4.488,89.8
unpleasing the,2,4.200,84.0
improving the,10,3.940,78.8
mostly from,12,4.600,92.0
companies hire,12,4.350,87.0
been stated,2,4.200,84.0
during their,22,4.480,89.6
course the,289,4.487,89.7
cost the,10,4.640,92.8
only handle,2,4.200,84.0
the seniors,26,4.450,89.0
accuracy faculty,2,4.200,84.0
created because,2,4.200,84.0
energy engineers,4,4.350,87.0
they said,2,4.200,84.0
disciplines infrastructure,2,4.200,84.0
money placement,12,4.371,87.4
science engineering,23,4.600,92.0
them whereas,2,4.200,84.0
companies demanded,2,4.200,84.0
that this,18,4.461,89.2
the availability,18,4.467,89.3
s been,4,4.550,91.0
synthetic court,2,4.200,84.0
meeting of,2,4.200,84.0
they know,33,4.547,90.9
that are,108,4.506,90.1
institution itself,2,4.200,84.0
like electrical,14,4.514,90.3
of synthetic,2,4.200,84.0
itself mostly,2,4.200,84.0
their course,18,4.581,91.6
engineers that,2,4.200,84.0
quite unpleasing,2,4.200,84.0
engineers they,2,4.200,84.0
the various,25,4.476,89.5
and chemical,16,4.450,89.0
engineering disciplines,4,4.300,86.0
seniors have,4,4.300,86.0
that the,149,4.519,90.4
versatile engineers,2,4.200,84.0
take much,2,4.200,84.0
knowledge as,20,4.482,89.6
availability of,46,4.482,89.6
handle the,8,4.188,83.8
conditioned the,26,4.592,91.8
made a,12,4.617,92.3
is unique,12,4.700,94.0
implementation during,2,4.200,84.0
increases the,6,4.667,93.3
court for,16,4.450,89.0
engineers who,2,4.200,84.0
that we,142,4.602,92.0
teachers try,6,4.533,90.7
to them,56,4.555,91.1
counterparts the,2,4.200,84.0
or mechanical,2,4.200,84.0
the precision,2,4.200,84.0
which increases,4,4.500,90.0
are most,25,4.410,88.2
precision and,2,4.200,84.0
general meeting,2,4.200,84.0
engineering departments,10,4.760,95.2
unique it,3,4.467,89.3
stated that,2,4.200,84.0
t have,133,4.510,90.2
mechanical thinking,2,4.200,84.0
the energy,16,4.462,89.2
we don,45,4.532,90.6
complex are,18,4.533,90.7
knowledge but,16,4.416,88.3
ground counterparts,2,4.200,84.0
free including,2,4.200,84.0
on its,8,4.375,87.5
worked on,5,4.560,91.2
most versatile,6,4.533,90.7
thereby improving,2,4.200,84.0
know mechanical,2,4.200,84.0
highly advanced,12,4.467,89.3
mostly free,2,4.200,84.0
the engineers,6,4.200,84.0
key attraction,2,4.200,84.0
thinking that,4,4.600,92.0
medicines cost,2,4.200,84.0
departments like,18,4.667,93.3
whereas the,24,4.458,89.2
and accuracy,2,4.200,84.0
sports along,2,4.200,84.0
the medicines,2,4.200,84.0
mechanical electrical,4,3.787,75.8
the multidisciplinary,2,4.200,84.0
at energy,2,4.200,84.0
kolhe integrated,2,4.200,84.0
department they,10,4.460,89.2
because the,52,4.404,88.1
a key,4,3.912,78.2
have worked,6,4.333,86.7
scary placements,2,4.200,84.0
was created,2,4.200,84.0
feedback thereby,2,4.200,84.0
the general,17,4.647,92.9
who can,10,4.560,91.2
scene seems,2,4.200,84.0
ck chaitanya,2,4.200,84.0
t compare,2,4.700,94.0
world cse,2,4.700,94.0
university in,10,4.615,92.3
worry you,4,4.550,91.0
khonde b,2,4.700,94.0
and postgraduates,2,4.700,94.0
rupees per,6,4.667,93.3
country all,6,4.733,94.7
t worry,10,4.560,91.2
annum so,2,4.700,94.0
time in,35,4.526,90.5
mit harvard,12,4.462,89.2
cse guys,2,4.700,94.0
in public,6,4.700,94.0
any institute,6,4.333,86.7
join this,42,4.714,94.3
i suggest,26,4.577,91.5
prestigious university,4,4.700,94.0
college techfest,2,4.700,94.0
connection for,6,4.633,92.7
prestigious institute,11,4.649,93.0
with any,28,4.611,92.2
graduates and,6,4.533,90.7
places also,2,4.700,94.0
technical events,12,4.650,93.0
country free,2,4.700,94.0
bombay the,38,4.597,91.9
our country,57,4.521,90.4
get high,14,4.529,90.6
phenomenal i,2,4.700,94.0
lakhs rupees,2,4.700,94.0
indigo are,6,4.567,91.3
harvard etc,6,4.667,93.3
postgraduates from,2,4.700,94.0
methods reviewed,3,4.533,90.7
internet is,12,4.833,96.7
akash khonde,2,4.700,94.0
also get,78,4.624,92.5
comparable to,9,4.600,92.0
salary up,2,4.700,94.0
class they,16,4.475,89.5
its placements,24,4.565,91.3
students i,32,4.375,87.5
are comparable,2,4.700,94.0
other guys,2,4.700,94.0
get up,2,4.700,94.0
to lakhs,25,4.680,93.6
students join,13,4.569,91.4
placements with,33,4.748,95.0
events faculty,5,4.600,92.0
so don,8,4.800,96.0
the cultural,71,4.588,91.8
compare its,2,4.700,94.0
are graduates,10,4.480,89.6
high salary,12,4.517,90.3
just phenomenal,4,4.600,92.0
guys get,2,4.700,94.0
guys also,2,4.700,94.0
the prestigious,18,4.603,92.1
to crores,22,4.609,92.2
class across,2,4.700,94.0
suggest the,6,4.800,96.0
other institute,20,4.380,87.6
attain proper,2,4.600,92.0
offered jobs,26,4.394,87.9
necessary facilities,28,4.521,90.4
over leading,2,4.600,92.0
that students,97,4.527,90.5
in comparison,20,4.577,91.5
leading consulting,2,4.600,92.0
throughout four,2,4.600,92.0
phd from,33,4.606,92.1
facilities including,42,4.612,92.2
proper practical,2,4.600,92.0
somewhat lagging,2,4.600,92.0
consulting firms,21,4.457,89.1
which include,18,4.522,90.4
stipend provided,2,4.600,92.0
aiming to,2,4.600,92.0
true placements,11,4.655,93.1
analytics created,2,4.600,92.0
including air,4,4.600,92.0
was the,176,4.562,91.2
applied for,63,4.660,93.2
also saw,6,4.400,88.0
saw a,14,4.457,89.1
placements on,21,4.714,94.3
to many,27,4.637,92.7
report of,6,4.267,85.3
have all,82,4.576,91.5
psus which,2,4.600,92.0
misses out,2,4.600,92.0
overall infrastructure,10,4.560,91.2
some important,6,4.800,96.0
d companies,2,4.600,92.0
comparison to,18,4.531,90.6
knowledgeable with,12,4.450,89.0
overall reputation,2,4.600,92.0
interactive class,2,4.600,92.0
also each,4,4.750,95.0
trying to,14,4.486,89.7
and jobs,8,4.525,90.5
are taught,50,4.562,91.2
coding skills,2,4.600,92.0
important basic,2,4.600,92.0
having phd,2,4.600,92.0
they try,33,4.473,89.5
abhijeet banthiya,2,4.600,92.0
specific labs,4,4.450,89.0
students spend,2,4.600,92.0
session so,2,4.600,92.0
basketball courts,52,4.470,89.4
companies resulting,2,4.600,92.0
companies offered,19,4.571,91.4
nobody misses,2,4.600,92.0
offered positions,2,4.600,92.0
phases the,2,4.600,92.0
jobs financial,2,4.600,92.0
an interactive,4,4.650,93.0
companies over,6,4.467,89.3
courts football,8,4.450,89.0
possible trying,2,4.600,92.0
less time,15,4.693,93.9
like my,6,4.567,91.3
also course,2,4.600,92.0
facilities which,48,4.490,89.8
spend very,2,4.600,92.0
data analytics,43,4.602,92.0
that nobody,2,4.600,92.0
ab abhijeet,2,4.600,92.0
gym facilities,9,4.561,91.2
are accessible,14,4.418,88.4
all companies,18,4.733,94.7
the necessary,76,4.614,92.3
provided was,4,4.400,88.0
turnout with,2,4.600,92.0
infrastructures and,2,4.600,92.0
offers the,29,4.486,89.7
opportunities faculty,6,4.733,94.7
respectively for,4,4.400,88.0
package was,335,4.540,90.8
badminton cricket,20,4.487,89.8
banthiya b,2,4.600,92.0
in two,6,4.633,92.7
placements was,49,4.361,87.2
cricket hockey,30,4.753,95.1
also true,6,4.167,83.3
its separate,4,4.700,94.0
dream came,2,4.600,92.0
pre placement,59,4.527,90.5
second phase,2,4.600,92.0
over firms,2,4.600,92.0
internship report,2,4.600,92.0
indoor badminton,14,4.532,90.6
firms out,3,4.600,92.0
to attain,2,4.600,92.0
services and,17,4.509,90.2
field an,2,4.600,92.0
with more,50,4.460,89.2
with expensive,4,4.600,92.0
are somewhat,10,4.700,94.0
of which,79,4.484,89.7
universities they,37,4.580,91.6
and internship,24,4.760,95.2
including psus,2,4.600,92.0
and r,4,4.200,84.0
two months,12,4.608,92.2
enough in,2,4.600,92.0
overall percentage,2,4.600,92.0
courts indoor,8,4.700,94.0
activities and,78,4.569,91.4
many activities,21,4.317,86.3
two phases,4,4.650,93.0
to ensure,34,4.547,90.9
lagging with,2,4.600,92.0
many branch,2,4.600,92.0
first phase,31,4.561,91.2
jobs respectively,2,4.600,92.0
due many,2,4.600,92.0
companies were,131,4.573,91.5
came true,2,4.600,92.0
tennis courts,40,4.385,87.7
them having,4,4.400,88.0
theoretical knowledge,24,4.698,94.0
of all,128,4.549,91.0
renowned universities,8,4.500,90.0
football field,20,4.465,89.3
positions that,2,4.600,92.0
taught in,67,4.391,87.8
resulting in,6,4.700,94.0
good turnout,2,4.600,92.0
and data,83,4.560,91.2
true that,4,4.400,88.0
helpful ab,8,4.625,92.5
facilities it,31,4.431,88.6
companies including,17,4.600,92.0
etc reviewed,34,4.587,91.7
engineering companies,8,4.325,86.5
fact is,8,4.650,93.0
conditioned labs,13,4.738,94.8
by over,4,4.362,87.2
money really,73,4.531,90.6
pool are,6,4.667,93.3
out the,37,4.551,91.0
an enormous,4,4.700,94.0
firms offered,2,4.600,92.0
who applied,25,4.576,91.5
created and,2,4.600,92.0
which students,42,4.598,92.0
internship also,4,4.175,83.5
placements out,8,4.450,89.0
college but,56,4.324,86.5
jobs to,16,4.562,91.2
years and,40,4.624,92.5
expensive equipment,4,4.600,92.0
to placements,21,4.536,90.7
include tennis,4,4.750,95.0
enormous swimming,2,4.600,92.0
placement offers,70,4.481,89.6
phase witnessing,2,4.600,92.0
which offered,15,4.693,93.9
labs throughout,4,4.650,93.0
very less,64,4.582,91.6
conducted in,75,4.544,90.9
ensure an,4,4.800,96.0
almost interns,2,4.600,92.0
knowledge we,10,4.660,93.2
hired by,8,4.600,92.0
phase with,2,4.600,92.0
infrastructure overall,6,4.567,91.3
designed aiming,2,4.600,92.0
class session,2,4.600,92.0
were core,4,4.650,93.0
rooms due,4,4.450,89.0
have many,67,4.563,91.3
provided also,2,4.600,92.0
for two,18,4.628,92.6
basic coding,2,4.600,92.0
interns hired,2,4.600,92.0
engineering colleges,61,4.542,90.8
months infrastructure,5,4.590,91.8
financial services,6,4.633,92.7
