ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
individual branch infrastructure the,2,5.000,100.0
makes it really easy,2,5.000,100.0
they show interest talk,2,5.000,100.0
placements the placements session,2,5.000,100.0
activities they show interest,2,5.000,100.0
get jobs each year,2,5.000,100.0
attending the classes now,2,5.000,100.0
equipped we just got,2,5.000,100.0
jobs each year and,2,5.000,100.0
professor taught us makes,2,5.000,100.0
nearby the sports of,2,5.000,100.0
in the major contribution,2,5.000,100.0
cool actually as we,2,5.000,100.0
do courses and write,2,5.000,100.0
and write exams along,2,5.000,100.0
are in continuous contact,2,5.000,100.0
consult with any professor,2,5.000,100.0
iit delhi comes in,2,5.000,100.0
to do courses and,2,5.000,100.0
the placements approximately of,2,5.000,100.0
the core fields according,2,5.000,100.0
pretty cool actually as,2,5.000,100.0
even in hostel activities,2,5.000,100.0
complex which is pretty,2,5.000,100.0
fast and the labs,2,5.000,100.0
tough as we have,2,5.000,100.0
each year faculty the,2,5.000,100.0
branch infrastructure the wi,2,5.000,100.0
areas for extra curricular,2,5.000,100.0
tough here but how,2,5.000,100.0
banking startups teaching and,2,5.000,100.0
the consulting banking startups,2,5.000,100.0
and the core fields,2,5.000,100.0
and ies preparations all,2,5.000,100.0
delhi comes in the,2,5.000,100.0
show interest talk to,2,5.000,100.0
the major contribution areas,2,5.000,100.0
according to each individual,2,5.000,100.0
contact with students even,2,5.000,100.0
exams along with attending,2,5.000,100.0
helpful and they actually,2,5.000,100.0
teaching and the core,2,5.000,100.0
delhi like from the,2,5.000,100.0
sports of iit delhi,2,5.000,100.0
year and the rest,2,5.000,100.0
importantly they are in,2,5.000,100.0
is really tough as,2,5.000,100.0
extra curricular activities we,2,5.000,100.0
all type of companies,2,5.000,100.0
are tough here but,4,4.700,94.0
jai prakash b tech,2,5.000,100.0
curricular activities we also,2,5.000,100.0
session is really tough,2,5.000,100.0
attending the placements approximately,2,5.000,100.0
they actually teach with,2,5.000,100.0
consulting banking startups teaching,2,5.000,100.0
go for ias and,2,5.000,100.0
the sports of iit,2,5.000,100.0
courses and write exams,2,5.000,100.0
students get jobs each,2,5.000,100.0
go far for attending,2,5.000,100.0
each year and the,2,5.000,100.0
like from the consulting,2,5.000,100.0
to learn iit delhi,2,5.000,100.0
ies preparations all type,2,5.000,100.0
sports equipment a cricket,2,4.700,94.0
hospitals and shopping plazas,2,4.700,94.0
can but the curriculum,2,4.700,94.0
average package offered ranges,2,4.700,94.0
to earth and they,2,4.700,94.0
needs an upgrade here,2,4.700,94.0
engineering physics students out,2,4.700,94.0
have boys hostels and,2,4.700,94.0
iit delhi as a,2,4.700,94.0
well infrastructure the campus,2,4.700,94.0
many are placed internationally,2,4.700,94.0
facilities such as cricket,4,4.750,95.0
table tennis and basketball,2,4.700,94.0
an upgrade here recently,2,4.700,94.0
average package will be,8,4.575,91.5
and girls hostels each,2,4.700,94.0
india the cs students,2,4.700,94.0
upgrade here recently the,2,4.700,94.0
are placed internationally as,2,4.700,94.0
the average package will,6,4.767,95.3
in any way they,2,4.700,94.0
as a whole the,2,4.700,94.0
acres large equipped with,2,4.700,94.0
with non graded units,2,4.700,94.0
out of the registered,4,4.750,95.0
if we consider iit,2,4.700,94.0
placement for engineering physics,2,4.700,94.0
a gym also there,2,4.700,94.0
faculty members of most,2,4.700,94.0
non graded units as,2,4.700,94.0
badminton table tennis and,4,4.550,91.0
top class they are,2,4.700,94.0
for the last year,2,4.700,94.0
mostly good for the,2,4.700,94.0
per annum if we,2,4.700,94.0
extremely talented and down,2,4.700,94.0
cricket pitch a semi,2,4.700,94.0
the registered students were,2,4.700,94.0
equipped with sports equipment,2,4.700,94.0
year placement for engineering,2,4.700,94.0
here as well faculty,2,4.700,94.0
whole the average package,2,4.700,94.0
and needs an upgrade,2,4.700,94.0
registered students were placed,6,4.533,90.7
annum in india the,2,4.700,94.0
any way they can,2,4.700,94.0
and they try to,2,4.700,94.0
a semi basketball court,2,4.700,94.0
and many are placed,2,4.700,94.0
as well but their,2,4.700,94.0
ranges from to lakhs,4,4.700,94.0
the curriculum is slightly,3,4.733,94.7
do get higher packages,2,4.700,94.0
is still to be,2,4.700,94.0
girls hostels each equipped,2,4.700,94.0
placed internationally as well,2,4.700,94.0
lakhs per annum if,2,4.700,94.0
still to be seen,2,4.700,94.0
and shopping plazas we,2,4.700,94.0
recently the institute has,2,4.700,94.0
physics students out of,2,4.700,94.0
pretty top class they,2,4.700,94.0
hockey football badminton table,2,4.700,94.0
central workshops here as,2,4.700,94.0
cs students do get,2,4.700,94.0
best engineering institute in,8,4.825,96.5
students in any way,2,4.700,94.0
swimming pool hospitals and,2,4.700,94.0
departments are pretty top,2,4.700,94.0
workshops here as well,2,4.700,94.0
down to earth and,6,4.633,92.7
has experimented with non,2,4.700,94.0
equipped with all facilities,2,4.700,94.0
higher packages and many,2,4.700,94.0
basketball grounds a swimming,2,4.700,94.0
try to help the,4,4.800,96.0
annum if we consider,2,4.700,94.0
the campus is acres,4,4.650,93.0
are many unique research,2,4.700,94.0
are pretty top class,2,4.700,94.0
anirudh agrawal b tech,2,4.700,94.0
semi basketball court and,2,4.700,94.0
is slightly old and,2,4.700,94.0
also there are many,4,4.600,92.0
last year placement for,2,4.700,94.0
pool hospitals and shopping,2,4.700,94.0
experimented with non graded,2,4.700,94.0
shopping plazas we have,2,4.700,94.0
campus is acres large,2,4.700,94.0
this helpful aa anirudh,2,4.700,94.0
basketball court and a,6,4.433,88.7
are mostly good for,2,4.700,94.0
unique research laboratories and,2,4.700,94.0
for engineering physics students,2,4.700,94.0
placements are mostly good,2,4.700,94.0
members of most of,2,4.700,94.0
and central workshops here,2,4.700,94.0
most of the departments,7,4.629,92.6
plazas we have boys,2,4.700,94.0
grounds a swimming pool,2,4.700,94.0
good for the last,2,4.700,94.0
the departments are pretty,2,4.700,94.0
helpful aa anirudh agrawal,2,4.700,94.0
engineering institute in the,2,4.700,94.0
large equipped with all,2,4.700,94.0
from to lakhs per,2,4.700,94.0
the placements are mostly,2,4.700,94.0
here recently the institute,2,4.700,94.0
delhi as a whole,2,4.700,94.0
old and needs an,2,4.700,94.0
equipment a cricket pitch,2,4.700,94.0
but their effectiveness is,2,4.700,94.0
the cs students do,2,4.700,94.0
aa anirudh agrawal b,2,4.700,94.0
graded units as well,2,4.700,94.0
is acres large equipped,2,4.700,94.0
internationally as well infrastructure,2,4.700,94.0
a whole the average,2,4.700,94.0
research laboratories and central,2,4.700,94.0
their effectiveness is still,2,4.700,94.0
package will be around,10,4.540,90.8
talented and down to,2,4.700,94.0
we consider iit delhi,2,4.700,94.0
hostels each equipped with,2,4.700,94.0
earth and they try,2,4.700,94.0
such as cricket hockey,2,4.700,94.0
class they are extremely,2,4.700,94.0
each equipped with sports,2,4.700,94.0
pitch a semi basketball,2,4.700,94.0
tennis and basketball grounds,2,4.700,94.0
with sports equipment a,2,4.700,94.0
in india the cs,2,4.700,94.0
a cricket pitch a,2,4.700,94.0
per annum in india,2,4.700,94.0
institute has experimented with,2,4.700,94.0
effectiveness is still to,2,4.700,94.0
gym also there are,2,4.700,94.0
football badminton table tennis,2,4.700,94.0
units as well but,2,4.700,94.0
with all facilities such,2,4.700,94.0
we have boys hostels,2,4.700,94.0
and basketball grounds a,2,4.700,94.0
as cricket hockey football,2,4.700,94.0
well but their effectiveness,2,4.700,94.0
offered ranges from to,2,4.700,94.0
court and a gym,2,4.700,94.0
slightly old and needs,2,4.700,94.0
laboratories and central workshops,2,4.700,94.0
and a gym also,2,4.700,94.0
get higher packages and,2,4.700,94.0
the institute has experimented,2,4.700,94.0
cricket hockey football badminton,2,4.700,94.0
all facilities such as,2,4.700,94.0
curriculum is slightly old,2,4.700,94.0
students out of the,2,4.700,94.0
there are many unique,2,4.700,94.0
many unique research laboratories,2,4.700,94.0
consider iit delhi as,2,4.700,94.0
a swimming pool hospitals,2,4.700,94.0
students do get higher,2,4.700,94.0
packages and many are,2,4.700,94.0
research projects under their,2,4.600,92.0
ccd is the new,2,4.600,92.0
best faculty members the,2,4.600,92.0
with friends you will,2,4.600,92.0
is average in taste,2,4.600,92.0
journey the best experience,2,4.600,92.0
good facilities for most,2,4.600,92.0
or software profiles the,2,4.600,92.0
the students can gain,2,4.600,92.0
lakhs apart from facebook,2,4.600,92.0
profiles the technical companies,2,4.600,92.0
are in the campus,2,4.600,92.0
of life the most,2,4.600,92.0
packages were offered by,2,4.600,92.0
faculty iitd provides the,2,4.600,92.0
were placed for the,2,4.600,92.0
students were placed for,4,4.362,87.2
renovation now that it,2,4.600,92.0
the placement was overall,2,4.600,92.0
range of canteens the,2,4.600,92.0
experiencing teaches many lessons,2,4.600,92.0
in a swimming pool,2,4.600,92.0
shape your interest other,2,4.600,92.0
will be like a,2,4.600,92.0
the stipend ranged from,2,4.600,92.0
multidisciplinary hub and teaches,2,4.600,92.0
new hotspot in the,2,4.600,92.0
was overall good most,2,4.600,92.0
it is a multidisciplinary,2,4.600,92.0
variety of sports it,2,4.600,92.0
flexible to shape your,2,4.600,92.0
for the internship the,4,4.400,88.0
was around lakhs the,6,4.467,89.3
of sports it has,2,4.600,92.0
teaches many lessons of,2,4.600,92.0
facilities labs and internet,2,4.600,92.0
ar ashish ranjan b,2,4.600,92.0
that it has been,2,4.600,92.0
cheating and everything it,2,4.600,92.0
sports it has a,2,4.600,92.0
like xerox and worldquant,2,4.600,92.0
will be those spent,2,4.600,92.0
t with friends you,2,4.600,92.0
you can even choose,2,4.600,92.0
around lakhs the internship,2,4.600,92.0
food is average in,2,4.600,92.0
students can gain the,2,4.600,92.0
technical companies had less,2,4.600,92.0
stipend ranged from to,2,4.600,92.0
opportunity to learn you,2,4.600,92.0
facebook buzz the lowest,2,4.600,92.0
by facebook infrastructure iitd,2,4.600,92.0
has good facilities for,2,4.600,92.0
party politics cheating and,2,4.600,92.0
for money memorable journey,2,4.600,92.0
those spent near wind,2,4.600,92.0
from to lakh by,2,4.600,92.0
faculty members the students,2,4.600,92.0
the new hotspot in,2,4.600,92.0
that it has a,4,4.600,92.0
it once you are,2,4.600,92.0
the industry so it,2,4.600,92.0
the internship was a,6,4.867,97.3
the lowest was nearly,4,4.500,90.0
and healthy in nutrition,2,4.600,92.0
depending on the mess,2,4.600,92.0
good library used by,2,4.600,92.0
projects under their guidance,2,4.600,92.0
in the overall placements,2,4.600,92.0
good interaction and hence,2,4.600,92.0
of canteens the mess,2,4.600,92.0
canteens the mess food,2,4.600,92.0
around lakhs apart from,2,4.600,92.0
the overall placements the,2,4.600,92.0
a movie with a,2,4.600,92.0
to learn you can,2,4.600,92.0
and worldquant with around,2,4.600,92.0
of the curriculum and,6,4.667,93.3
flavour of best friendship,2,4.600,92.0
very good interaction and,2,4.600,92.0
were offered by companies,4,4.450,89.0
was nearly lakhs the,2,4.600,92.0
opting for research projects,2,4.600,92.0
consultants analytics or software,2,4.600,92.0
from the industry so,2,4.600,92.0
journey worth experiencing teaches,2,4.600,92.0
overall placements the highest,2,4.600,92.0
worth experiencing teaches many,2,4.600,92.0
internship was a mandatory,2,4.600,92.0
a multidisciplinary hub and,2,4.600,92.0
be like a movie,2,4.600,92.0
slightly flexible to shape,2,4.600,92.0
of life placements was,2,4.600,92.0
it has been renovated,2,4.600,92.0
time will be those,2,4.600,92.0
memorable journey worth experiencing,2,4.600,92.0
under renovation now that,2,4.600,92.0
life placements was a,2,4.600,92.0
most memorable time will,2,4.600,92.0
internship the stipend ranged,2,4.600,92.0
teaches various lessons of,2,4.600,92.0
lakhs the average stipend,2,4.600,92.0
to lakh by facebook,2,4.600,92.0
hub and teaches various,2,4.600,92.0
was a slow placement,2,4.600,92.0
their guidance most of,2,4.600,92.0
life is a journey,2,4.600,92.0
is life is a,2,4.600,92.0
has been renovated the,2,4.600,92.0
season however the placement,2,4.600,92.0
it will give a,2,4.600,92.0
time opportunity to learn,2,4.600,92.0
and teaches various lessons,2,4.600,92.0
will get to know,4,4.500,90.0
a very good interaction,2,4.600,92.0
mess committee faculty iitd,2,4.600,92.0
near wind t with,2,4.600,92.0
even choose courses of,2,4.600,92.0
facebook infrastructure iitd has,2,4.600,92.0
and hence projects from,2,4.600,92.0
life the most memorable,2,4.600,92.0
this helpful ar ashish,2,4.600,92.0
xerox and worldquant with,2,4.600,92.0
movie with a flavour,2,4.600,92.0
analytics or software profiles,2,4.600,92.0
overall good most of,2,4.600,92.0
infrastructure iitd has excellent,2,4.600,92.0
was under renovation now,2,4.600,92.0
hence projects from the,2,4.600,92.0
ranged from to lakh,2,4.600,92.0
spent near wind t,2,4.600,92.0
under their guidance most,2,4.600,92.0
nutrition depending on the,2,4.600,92.0
were offering consultants analytics,2,4.600,92.0
has excellent infrastructure and,4,4.550,91.0
wide variety of sports,2,4.600,92.0
however the placement was,2,4.600,92.0
in nutrition depending on,2,4.600,92.0
alumni along with medical,2,4.600,92.0
buzz the lowest was,2,4.600,92.0
swimming pool was under,2,4.600,92.0
iitd provides the best,2,4.600,92.0
internet facilities ccd is,2,4.600,92.0
placed for the internship,2,4.600,92.0
to know about it,2,4.600,92.0
the best by opting,2,4.600,92.0
students can enjoy a,2,4.600,92.0
from facebook buzz the,2,4.600,92.0
best experience will be,4,4.500,90.0
can enjoy a wide,2,4.600,92.0
friendship party politics cheating,2,4.600,92.0
with a flavour of,2,4.600,92.0
for research projects under,2,4.600,92.0
a journey the best,2,4.600,92.0
with medical facilities labs,2,4.600,92.0
labs and internet facilities,2,4.600,92.0
politics cheating and everything,2,4.600,92.0
healthy in nutrition depending,2,4.600,92.0
the technical companies had,2,4.600,92.0
iit delhi is life,2,4.600,92.0
very good library used,2,4.600,92.0
average in taste and,2,4.600,92.0
in taste and healthy,2,4.600,92.0
once you are in,2,4.600,92.0
value for money memorable,2,4.600,92.0
members the students can,2,4.600,92.0
helpful ar ashish ranjan,2,4.600,92.0
and internet facilities ccd,2,4.600,92.0
enjoy a wide variety,2,4.600,92.0
many lessons of life,2,4.600,92.0
ashish ranjan b tech,2,4.600,92.0
a mandatory part of,2,4.600,92.0
the mess committee faculty,2,4.600,92.0
of best friendship party,2,4.600,92.0
placements the highest packages,2,4.600,92.0
placement was overall good,2,4.600,92.0
excellent infrastructure and facilities,6,4.600,92.0
from that it has,2,4.600,92.0
about it once you,2,4.600,92.0
so it will give,2,4.600,92.0
give a real time,2,4.600,92.0
facilities it has good,2,4.600,92.0
pool was under renovation,2,4.600,92.0
experience will be like,2,4.600,92.0
visibility in the overall,2,4.600,92.0
a real time opportunity,2,4.600,92.0
your interest and the,4,4.550,91.0
placement season however the,2,4.600,92.0
with around lakhs apart,2,4.600,92.0
lakhs the internship was,2,4.600,92.0
companies had less visibility,2,4.600,92.0
professors have a very,2,4.600,92.0
of your interest and,2,4.600,92.0
delhi is life is,2,4.600,92.0
you are in the,6,4.600,92.0
campus apart from that,2,4.600,92.0
on the mess committee,2,4.600,92.0
